experiment_id	library_strategy	library_selection	taxon_id	scientific_name	collection_date	location	lat_lon
SRX23409418	WGS	RT-PCR	527639	wastewater metagenome	2024-01-15	USA: Wisconsin
SRX23409417	WGS	RT-PCR	527639	wastewater metagenome	2024-01-15	USA: Wisconsin
SRX23409416	WGS	RT-PCR	527639	wastewater metagenome	2024-01-15	USA: Wisconsin
SRX23409415	WGS	RT-PCR	527639	wastewater metagenome	2024-01-15	USA: Wisconsin
SRX23409414	WGS	RT-PCR	527639	wastewater metagenome	2024-01-14	USA: Wisconsin
SRX23409413	WGS	RT-PCR	527639	wastewater metagenome	2024-01-15	USA: Wisconsin
SRX23409412	WGS	RT-PCR	527639	wastewater metagenome	2024-01-15	USA: Wisconsin
SRX23409411	WGS	RT-PCR	527639	wastewater metagenome	2024-01-17	USA: Wisconsin
SRX23409410	WGS	RT-PCR	527639	wastewater metagenome	2024-01-15	USA: Wisconsin
SRX23409409	WGS	RT-PCR	527639	wastewater metagenome	2024-01-15	USA: Wisconsin
SRX23409408	WGS	RT-PCR	527639	wastewater metagenome	2024-01-15	USA: Wisconsin
SRX23409407	WGS	RT-PCR	527639	wastewater metagenome	2024-01-15	USA: Wisconsin
SRX23409406	WGS	RT-PCR	527639	wastewater metagenome	2024-01-15	USA: Wisconsin
SRX23409405	WGS	RT-PCR	527639	wastewater metagenome	2024-01-17	USA: Wisconsin
SRX23409404	WGS	RT-PCR	527639	wastewater metagenome	2024-01-15	USA: Wisconsin
SRX23409403	WGS	RT-PCR	527639	wastewater metagenome	2024-01-11	USA: Wisconsin
SRX23409402	WGS	RT-PCR	527639	wastewater metagenome	2024-01-15	USA: Wisconsin
SRX23409401	WGS	RT-PCR	527639	wastewater metagenome	2024-01-15	USA: Wisconsin
SRX23361879	WGS	RT-PCR	527639	wastewater metagenome	2023-12-27	USA: Wisconsin
SRX23361878	WGS	RT-PCR	527639	wastewater metagenome	2024-01-08	USA: Wisconsin
SRX23361877	WGS	RT-PCR	527639	wastewater metagenome	2024-01-08	USA: Wisconsin
SRX23361876	WGS	RT-PCR	527639	wastewater metagenome	2024-01-08	USA: Wisconsin
SRX23361875	WGS	RT-PCR	527639	wastewater metagenome	2024-01-03	USA: Wisconsin
SRX23361874	WGS	RT-PCR	527639	wastewater metagenome	2024-01-09	USA: Wisconsin
SRX23361873	WGS	RT-PCR	527639	wastewater metagenome	2024-01-08	USA: Wisconsin
SRX23361872	WGS	RT-PCR	527639	wastewater metagenome	2024-01-08	USA: Wisconsin
SRX23361871	WGS	RT-PCR	527639	wastewater metagenome	2024-01-09	USA: Wisconsin
SRX23361870	WGS	RT-PCR	527639	wastewater metagenome	2024-01-07	USA: Wisconsin
SRX23361869	WGS	RT-PCR	527639	wastewater metagenome	2024-01-03	USA: Wisconsin
SRX23361868	WGS	RT-PCR	527639	wastewater metagenome	2023-12-27	USA: Wisconsin
SRX23361867	WGS	RT-PCR	527639	wastewater metagenome	2024-01-05	USA: Wisconsin
SRX23361866	WGS	RT-PCR	527639	wastewater metagenome	2024-01-08	USA: Wisconsin
SRX23361865	WGS	RT-PCR	527639	wastewater metagenome	2024-01-08	USA: Wisconsin
SRX23361864	WGS	RT-PCR	527639	wastewater metagenome	2024-01-09	USA: Wisconsin
SRX23361863	WGS	RT-PCR	527639	wastewater metagenome	2024-01-08	USA: Wisconsin
SRX23361862	WGS	RT-PCR	527639	wastewater metagenome	2024-01-08	USA: Wisconsin
SRX23361861	WGS	RT-PCR	527639	wastewater metagenome	2024-01-08	USA: Wisconsin
SRX23361860	WGS	RT-PCR	527639	wastewater metagenome	2024-01-08	USA: Wisconsin
SRX23361859	WGS	RT-PCR	527639	wastewater metagenome	2024-01-08	USA: Wisconsin
SRX23361858	WGS	RT-PCR	527639	wastewater metagenome	2024-01-08	USA: Wisconsin
SRX23361857	WGS	RT-PCR	527639	wastewater metagenome	2024-01-08	USA: Wisconsin
SRX23361856	WGS	RT-PCR	527639	wastewater metagenome	2024-01-03	USA: Wisconsin
SRX23361855	WGS	RT-PCR	527639	wastewater metagenome	2024-01-08	USA: Wisconsin
SRX23361854	WGS	RT-PCR	527639	wastewater metagenome	2024-01-08	USA: Wisconsin
SRX23225305	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225304	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225303	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225302	WGS	RT-PCR	527639	wastewater metagenome	2024-01-02	USA: Wisconsin
SRX23225301	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225300	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225299	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225298	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225297	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225296	WGS	RT-PCR	527639	wastewater metagenome	2024-01-02	USA: Wisconsin
SRX23225295	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225294	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225293	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225292	WGS	RT-PCR	527639	wastewater metagenome	2023-12-31	USA: Wisconsin
SRX23225291	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225290	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225289	WGS	RT-PCR	527639	wastewater metagenome	2024-01-02	USA: Wisconsin
SRX23225288	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225287	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225286	WGS	RT-PCR	527639	wastewater metagenome	2024-01-03	USA: Wisconsin
SRX23225285	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225284	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225283	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225282	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225281	WGS	RT-PCR	527639	wastewater metagenome	2024-01-02	USA: Wisconsin
SRX23225280	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225279	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225278	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23225277	WGS	RT-PCR	527639	wastewater metagenome	2024-01-02	USA: Wisconsin
SRX23225276	WGS	RT-PCR	527639	wastewater metagenome	2024-01-01	USA: Wisconsin
SRX23131859	WGS	RT-PCR	527639	wastewater metagenome	2023-12-25	USA: Wisconsin
SRX23131858	WGS	RT-PCR	527639	wastewater metagenome	2023-12-21	USA: Wisconsin
SRX23131857	WGS	RT-PCR	527639	wastewater metagenome	2023-12-22	USA: Wisconsin
SRX23131856	WGS	RT-PCR	527639	wastewater metagenome	2023-12-25	USA: Wisconsin
SRX23131855	WGS	RT-PCR	527639	wastewater metagenome	2023-12-25	USA: Wisconsin
SRX23131854	WGS	RT-PCR	527639	wastewater metagenome	2023-12-16	USA: Wisconsin
SRX23131853	WGS	RT-PCR	527639	wastewater metagenome	2023-12-26	USA: Wisconsin
SRX23131852	WGS	RT-PCR	527639	wastewater metagenome	2023-12-25	USA: Wisconsin
SRX23131851	WGS	RT-PCR	527639	wastewater metagenome	2023-12-25	USA: Wisconsin
SRX23131850	WGS	RT-PCR	527639	wastewater metagenome	2023-12-25	USA: Wisconsin
SRX23131849	WGS	RT-PCR	527639	wastewater metagenome	2023-12-25	USA: Wisconsin
SRX23131848	WGS	RT-PCR	527639	wastewater metagenome	2023-12-25	USA: Wisconsin
SRX23131847	WGS	RT-PCR	527639	wastewater metagenome	2023-12-17	USA: Wisconsin
SRX23131846	WGS	RT-PCR	527639	wastewater metagenome	2023-12-21	USA: Wisconsin
SRX23131845	WGS	RT-PCR	527639	wastewater metagenome	2023-12-25	USA: Wisconsin
SRX23131844	WGS	RT-PCR	527639	wastewater metagenome	2023-12-26	USA: Wisconsin
SRX23131843	WGS	RT-PCR	527639	wastewater metagenome	2023-12-25	USA: Wisconsin
SRX23131842	WGS	RT-PCR	527639	wastewater metagenome	2023-12-26	USA: Wisconsin
SRX23131841	WGS	RT-PCR	527639	wastewater metagenome	2023-12-25	USA: Wisconsin
SRX23131840	WGS	RT-PCR	527639	wastewater metagenome	2023-12-25	USA: Wisconsin
SRX23131839	WGS	RT-PCR	527639	wastewater metagenome	2023-12-25	USA: Wisconsin
SRX23131838	WGS	RT-PCR	527639	wastewater metagenome	2023-12-26	USA: Wisconsin
SRX23131837	WGS	RT-PCR	527639	wastewater metagenome	2023-12-26	USA: Wisconsin
SRX23131836	WGS	RT-PCR	527639	wastewater metagenome	2023-12-25	USA: Wisconsin
SRX23131835	WGS	RT-PCR	527639	wastewater metagenome	2023-12-25	USA: Wisconsin
SRX23131834	WGS	RT-PCR	527639	wastewater metagenome	2023-12-21	USA: Wisconsin
SRX23073950	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073949	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073948	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073947	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073946	WGS	RT-PCR	527639	wastewater metagenome	2023-12-17	USA: Wisconsin
SRX23073945	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073944	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073943	WGS	RT-PCR	527639	wastewater metagenome	2023-12-17	USA: Wisconsin
SRX23073942	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073941	WGS	RT-PCR	527639	wastewater metagenome	2023-12-17	USA: Wisconsin
SRX23073940	WGS	RT-PCR	527639	wastewater metagenome	2023-12-17	USA: Wisconsin
SRX23073939	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073938	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073937	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073936	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073935	WGS	RT-PCR	527639	wastewater metagenome	2023-12-19	USA: Wisconsin
SRX23073934	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073933	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073932	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073931	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073930	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073929	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073928	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073927	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073926	WGS	RT-PCR	527639	wastewater metagenome	2023-12-17	USA: Wisconsin
SRX23073925	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073924	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073923	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23073922	WGS	RT-PCR	527639	wastewater metagenome	2023-12-18	USA: Wisconsin
SRX23065626	WGS	RANDOM	527639	wastewater metagenome	2018-05	USA: California, Los Angeles County	34.14 N 118.19 W
SRX23065625	WGS	RANDOM	527639	wastewater metagenome	2018-05	USA: California, Los Angeles County	34.14 N 118.19 W
SRX23065624	WGS	RANDOM	527639	wastewater metagenome	2018-05	USA: California, Orange County	33.69 N 117.94 W
SRX23065623	WGS	RANDOM	527639	wastewater metagenome	2018-05	USA: California, Orange County	33.69 N 117.94 W
SRX23065622	WGS	RANDOM	527639	wastewater metagenome	2018-05	USA: California, Orange County	33.69 N 117.94 W
SRX23065621	WGS	RANDOM	527639	wastewater metagenome	2018-05	USA: California, Orange County	33.69 N 117.94 W
SRX23065620	WGS	RANDOM	527639	wastewater metagenome	2018-05	USA: California, Orange County	33.69 N 117.94 W
SRX23065619	WGS	RANDOM	527639	wastewater metagenome	2018-05	USA: California, Orange County	33.69 N 117.94 W
SRX23065618	WGS	RANDOM	527639	wastewater metagenome	2018-05	USA: District of Columbia	38.82 N 77.02 W
SRX23065617	WGS	RANDOM	527639	wastewater metagenome	2018-05	USA: District of Columbia	38.82 N 77.02 W
SRX23065616	WGS	RANDOM	527639	wastewater metagenome	2018-05	USA: District of Columbia	38.82 N 77.02 W
SRX23065615	WGS	RANDOM	527639	wastewater metagenome	2018-05	USA: District of Columbia	38.82 N 77.02 W
SRX23065614	WGS	RANDOM	527639	wastewater metagenome	2018-05	USA: District of Columbia	38.82 N 77.02 W
SRX23065613	WGS	RANDOM	527639	wastewater metagenome	2018-05	USA: California, Los Angeles County	34.14 N 118.19 W
SRX23065612	WGS	RANDOM	527639	wastewater metagenome	2018-05	USA: California, Orange County	33.69 N 117.94 W
SRX23065611	WGS	RANDOM	527639	wastewater metagenome	2018-05	USA: California, Orange County	33.69 N 117.94 W
SRX23003121	WGS	RT-PCR	527639	wastewater metagenome	2023-12-03	USA: Wisconsin
SRX23003120	WGS	RT-PCR	527639	wastewater metagenome	2023-12-11	USA: Wisconsin
SRX23003119	WGS	RT-PCR	527639	wastewater metagenome	2023-12-12	USA: Wisconsin
SRX23003118	WGS	RT-PCR	527639	wastewater metagenome	2023-12-11	USA: Wisconsin
SRX23003117	WGS	RT-PCR	527639	wastewater metagenome	2023-12-11	USA: Wisconsin
SRX23003116	WGS	RT-PCR	527639	wastewater metagenome	2023-12-06	USA: Wisconsin
SRX23003115	WGS	RT-PCR	527639	wastewater metagenome	2023-12-11	USA: Wisconsin
SRX23003114	WGS	RT-PCR	527639	wastewater metagenome	2023-12-11	USA: Wisconsin
SRX23003113	WGS	RT-PCR	527639	wastewater metagenome	2023-12-11	USA: Wisconsin
SRX23003112	WGS	RT-PCR	527639	wastewater metagenome	2023-12-11	USA: Wisconsin
SRX23003111	WGS	RT-PCR	527639	wastewater metagenome	2023-12-11	USA: Wisconsin
SRX23003110	WGS	RT-PCR	527639	wastewater metagenome	2023-12-12	USA: Wisconsin
SRX23003109	WGS	RT-PCR	527639	wastewater metagenome	2023-12-11	USA: Wisconsin
SRX23003108	WGS	RT-PCR	527639	wastewater metagenome	2023-12-11	USA: Wisconsin
SRX23003107	WGS	RT-PCR	527639	wastewater metagenome	2023-12-11	USA: Wisconsin
SRX23003106	WGS	RT-PCR	527639	wastewater metagenome	2023-12-11	USA: Wisconsin
SRX23003105	WGS	RT-PCR	527639	wastewater metagenome	2023-12-09	USA: Wisconsin
SRX23003104	WGS	RT-PCR	527639	wastewater metagenome	2023-12-03	USA: Wisconsin
SRX23003103	WGS	RT-PCR	527639	wastewater metagenome	2023-12-11	USA: Wisconsin
SRX23003102	WGS	RT-PCR	527639	wastewater metagenome	2023-12-11	USA: Wisconsin
SRX23003101	WGS	RT-PCR	527639	wastewater metagenome	2023-12-10	USA: Wisconsin
SRX23003100	WGS	RT-PCR	527639	wastewater metagenome	2023-12-02	USA: Wisconsin
SRX23003099	WGS	RT-PCR	527639	wastewater metagenome	2023-12-10	USA: Wisconsin
SRX23003098	WGS	RT-PCR	527639	wastewater metagenome	2023-12-12	USA: Wisconsin
SRX23003097	WGS	RT-PCR	527639	wastewater metagenome	2023-12-11	USA: Wisconsin
SRX23003096	WGS	RT-PCR	527639	wastewater metagenome	2023-12-10	USA: Wisconsin
SRX23003095	WGS	RT-PCR	527639	wastewater metagenome	2023-12-08	USA: Wisconsin
SRX23003094	WGS	RT-PCR	527639	wastewater metagenome	2023-12-10	USA: Wisconsin
SRX22920020	WGS	RT-PCR	527639	wastewater metagenome	2023-11-30	USA: Wisconsin
SRX22920019	WGS	RT-PCR	527639	wastewater metagenome	2023-11-30	USA: Wisconsin
SRX22920018	WGS	RT-PCR	527639	wastewater metagenome	2023-12-04	USA: Wisconsin
SRX22920017	WGS	RT-PCR	527639	wastewater metagenome	2023-12-01	USA: Wisconsin
SRX22920016	WGS	RT-PCR	527639	wastewater metagenome	2023-12-03	USA: Wisconsin
SRX22920015	WGS	RT-PCR	527639	wastewater metagenome	2023-12-04	USA: Wisconsin
SRX22920014	WGS	RT-PCR	527639	wastewater metagenome	2023-12-03	USA: Wisconsin
SRX22920013	WGS	RT-PCR	527639	wastewater metagenome	2023-12-01	USA: Wisconsin
SRX22920012	WGS	RT-PCR	527639	wastewater metagenome	2023-12-03	USA: Wisconsin
SRX22920011	WGS	RT-PCR	527639	wastewater metagenome	2023-12-04	USA: Wisconsin
SRX22920010	WGS	RT-PCR	527639	wastewater metagenome	2023-12-04	USA: Wisconsin
SRX22920009	WGS	RT-PCR	527639	wastewater metagenome	2023-12-03	USA: Wisconsin
SRX22920008	WGS	RT-PCR	527639	wastewater metagenome	2023-12-04	USA: Wisconsin
SRX22920007	WGS	RT-PCR	527639	wastewater metagenome	2023-12-04	USA: Wisconsin
SRX22920006	WGS	RT-PCR	527639	wastewater metagenome	2023-12-04	USA: Wisconsin
SRX22920005	WGS	RT-PCR	527639	wastewater metagenome	2023-12-05	USA: Wisconsin
SRX22920004	WGS	RT-PCR	527639	wastewater metagenome	2023-12-04	USA: Wisconsin
SRX22920003	WGS	RT-PCR	527639	wastewater metagenome	2023-12-04	USA: Wisconsin
SRX22920002	WGS	RT-PCR	527639	wastewater metagenome	2023-12-04	USA: Wisconsin
SRX22920001	WGS	RT-PCR	527639	wastewater metagenome	2023-12-04	USA: Wisconsin
SRX22920000	WGS	RT-PCR	527639	wastewater metagenome	2023-12-04	USA: Wisconsin
SRX22919999	WGS	RT-PCR	527639	wastewater metagenome	2023-12-04	USA: Wisconsin
SRX22919998	WGS	RT-PCR	527639	wastewater metagenome	2023-12-04	USA: Wisconsin
SRX22919997	WGS	RT-PCR	527639	wastewater metagenome	2023-11-30	USA: Wisconsin
SRX22919996	WGS	RT-PCR	527639	wastewater metagenome	2023-12-04	USA: Wisconsin
SRX22919995	WGS	RT-PCR	527639	wastewater metagenome	2023-12-04	USA: Wisconsin
SRX22919994	WGS	RT-PCR	527639	wastewater metagenome	2023-11-30	USA: Wisconsin
SRX22919993	WGS	RT-PCR	527639	wastewater metagenome	2023-12-01	USA: Wisconsin
SRX22919992	WGS	RT-PCR	527639	wastewater metagenome	2023-12-03	USA: Wisconsin
SRX22919991	WGS	RT-PCR	527639	wastewater metagenome	2023-12-04	USA: Wisconsin
SRX22866075	WGS	RT-PCR	527639	wastewater metagenome	2023-11-22	USA: Wisconsin
SRX22866074	WGS	RT-PCR	527639	wastewater metagenome	2023-11-19	USA: Wisconsin
SRX22866073	WGS	RT-PCR	527639	wastewater metagenome	2023-11-27	USA: Wisconsin
SRX22866072	WGS	RT-PCR	527639	wastewater metagenome	2023-11-27	USA: Wisconsin
SRX22866071	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22866070	WGS	RT-PCR	527639	wastewater metagenome	2023-11-18	USA: Wisconsin
SRX22866069	WGS	RT-PCR	527639	wastewater metagenome	2023-11-26	USA: Wisconsin
SRX22866068	WGS	RT-PCR	527639	wastewater metagenome	2023-11-28	USA: Wisconsin
SRX22866067	WGS	RT-PCR	527639	wastewater metagenome	2023-11-27	USA: Wisconsin
SRX22866066	WGS	RT-PCR	527639	wastewater metagenome	2023-11-28	USA: Wisconsin
SRX22866065	WGS	RT-PCR	527639	wastewater metagenome	2023-11-27	USA: Wisconsin
SRX22866064	WGS	RT-PCR	527639	wastewater metagenome	2023-11-22	USA: Wisconsin
SRX22866063	WGS	RT-PCR	527639	wastewater metagenome	2023-11-19	USA: Wisconsin
SRX22866062	WGS	RT-PCR	527639	wastewater metagenome	2023-11-27	USA: Wisconsin
SRX22866061	WGS	RT-PCR	527639	wastewater metagenome	2023-11-27	USA: Wisconsin
SRX22866060	WGS	RT-PCR	527639	wastewater metagenome	2023-11-28	USA: Wisconsin
SRX22866059	WGS	RT-PCR	527639	wastewater metagenome	2023-11-27	USA: Wisconsin
SRX22866058	WGS	RT-PCR	527639	wastewater metagenome	2023-11-27	USA: Wisconsin
SRX22866057	WGS	RT-PCR	527639	wastewater metagenome	2023-11-28	USA: Wisconsin
SRX22866056	WGS	RT-PCR	527639	wastewater metagenome	2023-11-26	USA: Wisconsin
SRX22866055	WGS	RT-PCR	527639	wastewater metagenome	2023-11-29	USA: Wisconsin
SRX22866054	WGS	RT-PCR	527639	wastewater metagenome	2023-11-29	USA: Wisconsin
SRX22866053	WGS	RT-PCR	527639	wastewater metagenome	2023-11-29	USA: Wisconsin
SRX22866052	WGS	RT-PCR	527639	wastewater metagenome	2023-11-29	USA: Wisconsin
SRX22866051	WGS	RT-PCR	527639	wastewater metagenome	2023-11-29	USA: Wisconsin
SRX22866050	WGS	RT-PCR	527639	wastewater metagenome	2023-11-29	USA: Wisconsin
SRX22866049	WGS	RT-PCR	527639	wastewater metagenome	2023-11-27	USA: Wisconsin
SRX22866048	WGS	RT-PCR	527639	wastewater metagenome	2023-11-29	USA: Wisconsin
SRX22866047	WGS	RT-PCR	527639	wastewater metagenome	2023-11-27	USA: Wisconsin
SRX22777796	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777795	WGS	RT-PCR	527639	wastewater metagenome	2023-11-25	USA: Wisconsin
SRX22777794	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777793	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777792	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777791	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777790	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777789	WGS	RT-PCR	527639	wastewater metagenome	2023-11-20	USA: Wisconsin
SRX22777788	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777787	WGS	RT-PCR	527639	wastewater metagenome	2023-11-22	USA: Wisconsin
SRX22777786	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777785	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777784	WGS	RT-PCR	527639	wastewater metagenome	2023-11-20	USA: Wisconsin
SRX22777783	WGS	RT-PCR	527639	wastewater metagenome	2023-11-20	USA: Wisconsin
SRX22777782	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777781	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777780	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777779	WGS	RT-PCR	527639	wastewater metagenome	2023-11-22	USA: Wisconsin
SRX22777778	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777777	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777776	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777775	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777774	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777773	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777772	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777771	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777770	WGS	RT-PCR	527639	wastewater metagenome	2023-11-21	USA: Wisconsin
SRX22777769	WGS	RT-PCR	527639	wastewater metagenome	2023-11-20	USA: Wisconsin
SRX22663499	WGS	RT-PCR	527639	wastewater metagenome	2023-11-14	USA: Wisconsin
SRX22663498	WGS	RT-PCR	527639	wastewater metagenome	2023-11-16	USA: Wisconsin
SRX22663497	WGS	RT-PCR	527639	wastewater metagenome	2023-11-15	USA: Wisconsin
SRX22663496	WGS	RT-PCR	527639	wastewater metagenome	2023-11-14	USA: Wisconsin
SRX22663495	WGS	RT-PCR	527639	wastewater metagenome	2023-11-14	USA: Wisconsin
SRX22663494	WGS	RT-PCR	527639	wastewater metagenome	2023-11-14	USA: Wisconsin
SRX22663493	WGS	RT-PCR	527639	wastewater metagenome	2023-11-15	USA: Wisconsin
SRX22663492	WGS	RT-PCR	527639	wastewater metagenome	2023-11-15	USA: Wisconsin
SRX22663491	WGS	RT-PCR	527639	wastewater metagenome	2023-11-13	USA: Wisconsin
SRX22663490	WGS	RT-PCR	527639	wastewater metagenome	2023-11-16	USA: Wisconsin
SRX22663489	WGS	RT-PCR	527639	wastewater metagenome	2023-11-16	USA: Wisconsin
SRX22663488	WGS	RT-PCR	527639	wastewater metagenome	2023-11-16	USA: Wisconsin
SRX22663487	WGS	RT-PCR	527639	wastewater metagenome	2023-11-16	USA: Wisconsin
SRX22663486	WGS	RT-PCR	527639	wastewater metagenome	2023-11-14	USA: Wisconsin
SRX22663485	WGS	RT-PCR	527639	wastewater metagenome	2023-11-16	USA: Wisconsin
SRX22663484	WGS	RT-PCR	527639	wastewater metagenome	2023-11-14	USA: Wisconsin
SRX22663483	WGS	RT-PCR	527639	wastewater metagenome	2023-11-14	USA: Wisconsin
SRX22663482	WGS	RT-PCR	527639	wastewater metagenome	2023-11-14	USA: Wisconsin
SRX22663481	WGS	RT-PCR	527639	wastewater metagenome	2023-11-14	USA: Wisconsin
SRX22663480	WGS	RT-PCR	527639	wastewater metagenome	2023-11-14	USA: Wisconsin
SRX22663479	WGS	RT-PCR	527639	wastewater metagenome	2023-11-11	USA: Wisconsin
SRX22663478	WGS	RT-PCR	527639	wastewater metagenome	2023-11-15	USA: Wisconsin
SRX22663477	WGS	RT-PCR	527639	wastewater metagenome	2023-11-16	USA: Wisconsin
SRX22663476	WGS	RT-PCR	527639	wastewater metagenome	2023-11-16	USA: Wisconsin
SRX22663475	WGS	RT-PCR	527639	wastewater metagenome	2023-11-12	USA: Wisconsin
SRX22663474	WGS	RT-PCR	527639	wastewater metagenome	2023-11-15	USA: Wisconsin
SRX22663473	WGS	RT-PCR	527639	wastewater metagenome	2023-11-14	USA: Wisconsin
SRX22663472	WGS	RT-PCR	527639	wastewater metagenome	2023-11-14	USA: Wisconsin
SRX22595107	WGS	RT-PCR	527639	wastewater metagenome	2023-10-31	USA: Wisconsin
SRX22595106	WGS	RT-PCR	527639	wastewater metagenome	2023-10-31	USA: Wisconsin
SRX22595105	WGS	RT-PCR	527639	wastewater metagenome	2023-10-31	USA: Wisconsin
SRX22595104	WGS	RT-PCR	527639	wastewater metagenome	2023-10-31	USA: Wisconsin
SRX22595103	WGS	RT-PCR	527639	wastewater metagenome	2023-10-31	USA: Wisconsin
